customer_id,cohort_month,segment,monthly_spending,months_to_churn,contract_type
6555,8,high_value,436.15,10.6,month-to-month
6556,18,standard,167.65,3.2,annual
6557,4,churn_risk,56.82,9.5,month-to-month
6558,10,high_value,442.95,21.4,month-to-month
6559,17,churn_risk,54.03,0.9,month-to-month
6560,12,standard,139.53,7.6,month-to-month
6561,21,standard,138.91,38.2,multi-year
6562,1,standard,110.59,2.1,annual
6563,10,high_value,710.88,59.9,multi-year
6564,1,churn_risk,29.97,43.9,annual
6565,2,standard,113.49,23.2,annual
6566,10,standard,145.58,15.1,month-to-month
6567,7,standard,173.78,18.4,month-to-month
6568,4,standard,127.63,22.9,month-to-month
6569,24,standard,169.08,44.8,month-to-month
6570,19,churn_risk,29.6,14.3,month-to-month
6571,11,standard,155.31,22.8,month-to-month
6572,23,standard,129.04,38.1,annual
6573,3,standard,151.74,0.6,month-to-month
6574,23,standard,150.66,27.6,annual
6575,22,standard,130.03,12.2,month-to-month
6576,12,standard,166.95,29.1,month-to-month
6577,18,standard,176.98,8.2,month-to-month
6578,7,churn_risk,70.5,0.4,annual
6579,24,churn_risk,22.2,17.6,multi-year
6580,12,churn_risk,36.71,7.8,annual
6581,6,churn_risk,31.88,9.8,multi-year
6582,3,standard,141.74,32.2,month-to-month
6583,17,churn_risk,59.22,12.2,annual
6584,23,high_value,490.14,21.7,annual
6585,17,standard,121.39,66.9,multi-year
6586,17,standard,178.63,14.2,month-to-month
6587,19,high_value,407.88,52.4,annual
6588,7,churn_risk,42.08,1.5,annual
6589,9,churn_risk,36.24,11.5,month-to-month
6590,19,standard,112.27,34.0,month-to-month
6591,16,standard,157.78,4.2,month-to-month
6592,6,standard,127.61,23.2,multi-year
6593,2,standard,119.61,10.1,multi-year
6594,19,churn_risk,44.18,22.8,annual
6595,21,churn_risk,68.74,9.8,month-to-month
6596,10,standard,135.77,10.4,month-to-month
6597,20,standard,150.62,3.6,month-to-month
6598,21,standard,123.88,38.2,annual
6599,17,high_value,546.1,26.3,month-to-month
6600,24,standard,116.16,21.4,annual
6601,24,high_value,587.18,34.4,month-to-month
6602,8,high_value,553.29,61.2,month-to-month
6603,22,standard,106.35,62.0,month-to-month
6604,14,high_value,484.29,39.2,month-to-month
6605,10,churn_risk,49.54,2.0,multi-year
6606,6,high_value,486.48,7.4,annual
6607,17,churn_risk,49.26,17.6,annual
6608,20,standard,197.15,32.1,month-to-month
6609,5,high_value,461.71,17.3,annual
6610,12,high_value,424.2,52.8,month-to-month
6611,22,churn_risk,28.17,26.0,month-to-month
6612,24,standard,160.1,10.0,annual
6613,11,standard,129.21,4.7,month-to-month
6614,22,high_value,519.05,11.6,annual
6615,21,churn_risk,57.64,40.3,annual
6616,7,high_value,481.05,25.3,annual
6617,11,standard,161.57,27.8,month-to-month
6618,3,churn_risk,33.63,61.0,month-to-month
6619,1,standard,150.35,35.5,annual
6620,15,standard,170.21,30.4,month-to-month
6621,1,churn_risk,48.42,45.5,annual
6622,8,standard,143.75,34.2,annual
6623,5,high_value,413.12,4.0,month-to-month
6624,7,standard,175.86,19.8,month-to-month
6625,6,high_value,491.78,43.3,month-to-month
6626,14,churn_risk,35.34,14.2,month-to-month
6627,19,standard,132.43,24.7,multi-year
6628,13,standard,155.07,1.7,annual
6629,19,standard,173.73,14.5,annual
6630,13,standard,156.48,27.0,month-to-month
6631,17,standard,209.18,2.2,month-to-month
6632,8,high_value,450.76,55.8,month-to-month
6633,8,churn_risk,44.07,1.9,multi-year
6634,4,standard,169.59,35.9,annual
6635,13,churn_risk,43.45,15.6,month-to-month
6636,5,standard,161.06,53.0,multi-year
6637,16,high_value,515.23,28.9,month-to-month
6638,18,churn_risk,83.64,0.1,annual
6639,22,churn_risk,38.96,21.2,multi-year
6640,12,standard,140.01,13.8,annual
6641,24,high_value,508.11,21.8,multi-year
6642,12,churn_risk,47.02,35.1,annual
6643,18,standard,155.68,27.8,month-to-month
6644,24,standard,185.3,5.1,annual
6645,13,standard,136.81,34.9,annual
6646,23,high_value,471.87,7.7,month-to-month
6647,14,high_value,494.95,84.9,multi-year
6648,2,high_value,500.72,30.4,annual
6649,12,churn_risk,41.94,0.0,month-to-month
6650,20,standard,126.82,24.4,month-to-month
6651,16,standard,136.95,12.8,month-to-month
6652,6,churn_risk,31.42,36.4,month-to-month
6653,7,standard,135.65,9.2,annual
6654,18,standard,165.12,4.7,annual
6655,20,standard,203.95,0.8,month-to-month
6656,5,standard,113.17,22.4,annual
6657,11,standard,97.16,9.6,month-to-month
6658,4,churn_risk,48.4,3.9,multi-year
6659,8,churn_risk,54.87,7.8,multi-year
6660,23,standard,151.12,40.8,month-to-month
6661,1,standard,123.97,22.5,month-to-month
6662,14,churn_risk,32.55,0.1,multi-year
6663,11,high_value,563.32,50.5,month-to-month
6664,9,churn_risk,40.69,11.3,annual
6665,22,standard,159.01,0.4,month-to-month
6666,22,churn_risk,44.39,0.6,month-to-month
6667,1,churn_risk,53.27,1.9,annual
6668,7,standard,162.43,16.1,month-to-month
6669,6,high_value,492.48,62.4,annual
6670,2,churn_risk,53.85,24.9,multi-year
6671,13,standard,135.76,37.5,annual
6672,10,standard,165.97,8.5,month-to-month
6673,10,standard,131.73,15.1,annual
6674,17,standard,131.7,1.2,annual
6675,24,standard,128.13,50.4,month-to-month
6676,16,high_value,463.18,30.5,month-to-month
6677,15,standard,137.21,12.8,month-to-month
6678,12,churn_risk,27.69,21.7,month-to-month
6679,10,high_value,478.08,26.0,annual
6680,13,standard,148.41,7.1,multi-year
6681,7,standard,145.44,35.6,annual
6682,13,churn_risk,70.29,14.2,annual
6683,10,standard,153.6,4.1,annual
6684,9,churn_risk,49.61,5.1,month-to-month
6685,21,standard,164.38,6.9,month-to-month
6686,2,standard,153.97,2.3,annual
6687,20,churn_risk,43.73,17.4,month-to-month
6688,4,churn_risk,53.15,1.9,multi-year
6689,10,standard,196.36,97.0,annual
6690,18,standard,150.34,6.0,month-to-month
6691,22,standard,171.28,8.8,month-to-month
6692,20,high_value,627.63,24.1,month-to-month
6693,18,churn_risk,61.74,12.0,month-to-month
6694,10,churn_risk,41.78,0.4,annual
6695,9,standard,110.55,43.9,multi-year
6696,8,standard,153.61,32.7,month-to-month
6697,21,standard,145.14,60.1,annual
6698,15,high_value,438.18,48.7,annual
6699,2,churn_risk,40.5,9.5,month-to-month
6700,1,standard,142.77,25.6,month-to-month
6701,3,standard,184.56,19.2,month-to-month
6702,14,standard,210.9,11.8,annual
6703,24,churn_risk,31.56,6.8,annual
6704,12,high_value,482.25,15.7,annual
6705,6,standard,164.7,25.7,annual
6706,11,standard,106.12,1.3,annual
6707,17,high_value,481.28,41.8,month-to-month
6708,1,standard,134.51,1.6,month-to-month
6709,16,standard,113.74,4.6,annual
6710,23,high_value,484.01,18.5,month-to-month
6711,23,high_value,392.39,94.9,multi-year
6712,5,churn_risk,40.64,0.6,month-to-month
6713,24,standard,152.87,27.1,month-to-month
6714,3,standard,160.72,18.1,annual
6715,12,standard,108.93,101.7,annual
6716,10,churn_risk,50.53,2.7,annual
6717,17,churn_risk,40.66,15.2,month-to-month
6718,19,churn_risk,40.25,0.8,month-to-month
6719,15,standard,190.89,19.5,annual
6720,19,standard,119.29,22.7,annual
6721,24,standard,159.33,23.6,month-to-month
6722,13,standard,190.05,45.5,month-to-month
6723,14,standard,153.41,99.3,annual
6724,14,high_value,422.32,31.3,annual
6725,7,standard,130.27,15.2,month-to-month
6726,11,standard,128.92,0.4,multi-year
6727,14,high_value,477.73,79.4,month-to-month
6728,1,standard,154.17,44.5,month-to-month
6729,10,churn_risk,66.0,16.0,month-to-month
6730,7,standard,171.34,25.1,month-to-month
6731,16,churn_risk,46.83,2.5,annual
6732,10,standard,158.29,49.2,month-to-month
6733,4,churn_risk,46.86,1.7,month-to-month
6734,14,churn_risk,50.73,31.3,month-to-month
6735,12,high_value,460.07,40.1,month-to-month
6736,16,churn_risk,55.71,3.1,month-to-month
6737,18,high_value,514.9,2.1,month-to-month
6738,24,standard,128.41,36.4,month-to-month
6739,15,churn_risk,44.67,13.6,annual
6740,13,standard,144.51,13.5,month-to-month
6741,7,standard,125.3,33.7,month-to-month
6742,17,standard,125.05,6.7,annual
6743,10,high_value,575.05,66.8,month-to-month
6744,24,high_value,520.42,4.7,month-to-month
6745,17,high_value,503.25,99.0,month-to-month
6746,7,high_value,527.5,24.5,month-to-month
6747,23,standard,123.89,66.2,month-to-month
6748,11,standard,138.68,86.9,month-to-month
6749,15,standard,147.23,6.1,month-to-month
6750,18,standard,150.33,71.7,month-to-month
6751,16,high_value,509.55,138.5,month-to-month
6752,14,standard,156.73,63.9,multi-year
6753,18,churn_risk,34.8,3.0,annual
6754,22,churn_risk,49.46,10.7,annual
6755,4,standard,129.7,0.8,month-to-month
6756,14,high_value,494.4,45.5,annual
6757,15,churn_risk,57.69,15.7,annual
6758,23,churn_risk,49.25,1.1,month-to-month
6759,14,standard,147.79,26.8,annual
6760,4,standard,151.07,43.1,annual
6761,19,high_value,560.18,21.3,month-to-month
6762,20,standard,181.32,53.8,month-to-month
6763,21,churn_risk,53.03,1.2,month-to-month
6764,6,standard,109.54,73.9,annual
6765,4,standard,114.6,98.5,annual
6766,2,standard,163.14,12.7,annual
6767,11,churn_risk,40.25,3.0,month-to-month
6768,3,standard,166.29,20.1,month-to-month
6769,19,churn_risk,36.27,4.7,annual
6770,14,standard,163.27,0.3,annual
6771,8,standard,162.95,2.2,annual
6772,7,standard,111.35,6.7,annual
6773,11,standard,204.03,18.0,annual
6774,4,churn_risk,46.03,0.4,annual
6775,10,standard,177.3,43.6,annual
6776,16,standard,111.64,1.8,annual
6777,12,standard,141.07,29.1,multi-year
6778,12,standard,139.66,101.1,annual
6779,20,standard,145.3,132.6,annual
6780,10,churn_risk,38.38,5.8,multi-year
6781,3,standard,136.51,45.1,multi-year
6782,13,standard,120.83,9.3,month-to-month
6783,5,standard,151.56,34.2,annual
6784,21,high_value,316.74,80.2,multi-year
6785,4,standard,183.6,10.0,month-to-month
6786,18,standard,135.78,22.4,month-to-month
6787,11,standard,156.5,32.6,month-to-month
6788,12,churn_risk,62.24,2.9,annual
6789,22,churn_risk,49.87,4.0,multi-year
6790,20,churn_risk,39.07,14.5,month-to-month
6791,5,standard,146.05,15.8,annual
6792,21,standard,162.93,20.5,annual
6793,8,churn_risk,33.06,79.0,annual
6794,10,standard,143.74,61.6,annual
6795,20,standard,132.26,38.7,annual
6796,4,standard,137.09,74.9,month-to-month
6797,10,churn_risk,57.17,11.8,month-to-month
6798,3,high_value,475.99,17.4,month-to-month
6799,14,standard,182.21,4.3,month-to-month
6800,16,high_value,421.58,23.5,annual
6801,14,standard,149.3,62.3,multi-year
6802,23,standard,148.42,6.6,month-to-month
6803,18,standard,181.1,0.8,annual
6804,1,standard,187.47,42.9,month-to-month
6805,5,churn_risk,34.34,9.8,month-to-month
6806,12,churn_risk,44.06,14.9,month-to-month
6807,11,standard,97.68,9.9,month-to-month
6808,5,churn_risk,46.98,22.5,multi-year
6809,13,standard,115.08,5.3,month-to-month
6810,13,churn_risk,34.46,9.2,month-to-month
6811,11,high_value,458.05,0.3,month-to-month
6812,21,standard,170.66,13.1,annual
6813,10,standard,150.53,8.7,month-to-month
6814,19,high_value,450.13,7.0,multi-year
6815,17,standard,187.61,71.0,annual
6816,24,high_value,653.94,46.6,annual
6817,16,standard,109.65,3.5,month-to-month
6818,12,high_value,580.06,4.4,annual
6819,1,high_value,504.08,50.8,annual
6820,16,churn_risk,42.34,12.6,month-to-month
6821,13,standard,154.39,2.6,month-to-month
6822,22,churn_risk,59.61,6.8,month-to-month
6823,15,standard,164.48,12.9,multi-year
6824,17,high_value,451.62,36.5,annual
6825,22,standard,140.05,7.9,month-to-month
6826,24,standard,168.81,11.3,month-to-month
6827,6,high_value,559.36,3.3,month-to-month
6828,6,churn_risk,30.06,6.0,multi-year
6829,19,standard,171.28,4.3,month-to-month
6830,4,churn_risk,57.07,2.3,month-to-month
6831,20,standard,146.36,47.7,annual
6832,4,standard,144.57,19.4,month-to-month
6833,9,standard,174.4,3.7,annual
6834,21,churn_risk,46.15,4.2,annual
6835,4,standard,153.85,34.1,annual
6836,2,high_value,501.43,91.8,annual
6837,19,high_value,476.12,2.7,month-to-month
6838,20,standard,162.38,14.4,multi-year
6839,19,churn_risk,37.29,23.6,multi-year
6840,12,churn_risk,29.57,7.9,month-to-month
6841,19,churn_risk,42.66,0.9,annual
6842,17,churn_risk,37.81,5.7,annual
6843,10,churn_risk,42.52,27.4,annual
6844,18,standard,153.71,37.9,month-to-month
6845,5,standard,152.31,7.5,month-to-month
6846,11,high_value,501.99,20.9,month-to-month
6847,20,standard,144.51,22.3,annual
6848,4,standard,164.35,0.8,annual
6849,11,standard,127.74,144.7,month-to-month
6850,15,churn_risk,50.99,2.0,annual
6851,15,churn_risk,29.01,14.3,month-to-month
6852,23,standard,110.54,29.0,month-to-month
6853,16,churn_risk,45.47,47.8,month-to-month
6854,1,standard,148.37,135.2,month-to-month
6855,24,high_value,477.83,56.6,annual
6856,6,standard,188.17,21.3,month-to-month
6857,15,standard,153.9,0.1,multi-year
6858,21,standard,142.15,46.0,month-to-month
6859,15,standard,138.9,41.6,month-to-month
6860,2,high_value,526.63,7.1,month-to-month
6861,9,standard,137.29,4.7,annual
6862,1,churn_risk,67.02,3.7,annual
6863,11,high_value,416.71,30.9,month-to-month
6864,22,standard,89.57,15.3,month-to-month
6865,7,standard,182.98,22.0,annual
6866,19,standard,134.82,49.9,month-to-month
6867,2,standard,148.86,50.2,multi-year
6868,7,high_value,526.11,45.0,month-to-month
6869,14,standard,140.65,13.2,month-to-month
6870,24,standard,130.83,1.4,multi-year
6871,15,standard,184.79,15.4,month-to-month
6872,18,standard,121.76,14.7,month-to-month
6873,19,standard,165.4,10.3,annual
6874,3,standard,113.28,74.3,month-to-month
6875,24,standard,144.73,87.0,month-to-month
6876,12,standard,179.7,38.2,month-to-month
6877,8,high_value,477.75,7.9,annual
6878,21,standard,136.28,0.3,annual
6879,12,standard,162.67,0.1,annual
6880,17,high_value,561.16,19.7,multi-year
6881,9,high_value,582.08,4.1,annual
6882,15,standard,135.19,62.4,month-to-month
6883,4,standard,139.97,60.1,annual
6884,11,churn_risk,39.11,5.8,annual
6885,11,churn_risk,49.07,17.4,month-to-month
6886,6,churn_risk,25.68,1.7,annual
6887,22,standard,169.44,5.0,month-to-month
6888,15,standard,163.34,0.6,month-to-month
6889,21,standard,188.57,61.3,annual
6890,4,standard,81.2,65.0,month-to-month
6891,11,standard,136.18,17.9,month-to-month
6892,20,standard,157.67,10.1,month-to-month
6893,4,high_value,600.44,6.0,annual
6894,6,standard,150.38,64.1,annual
6895,23,high_value,682.25,1.2,multi-year
6896,3,high_value,661.9,41.4,annual
6897,11,churn_risk,28.96,19.6,multi-year
6898,2,high_value,597.25,21.6,month-to-month
6899,9,standard,158.47,0.8,month-to-month
6900,20,churn_risk,36.59,3.4,annual
6901,9,standard,177.02,31.1,annual
6902,12,standard,131.94,12.2,multi-year
6903,22,standard,156.53,5.2,annual
6904,10,standard,184.37,20.7,month-to-month
6905,15,standard,150.4,3.1,annual
6906,13,churn_risk,60.41,0.0,month-to-month
6907,18,churn_risk,38.09,51.2,month-to-month
6908,15,churn_risk,49.48,4.9,annual
6909,20,churn_risk,37.98,6.7,annual
6910,22,standard,169.2,9.4,month-to-month
6911,24,churn_risk,31.69,2.0,annual
6912,9,standard,104.31,49.2,multi-year
6913,5,standard,151.62,43.0,month-to-month
6914,5,churn_risk,41.24,3.2,month-to-month
6915,19,churn_risk,50.64,7.4,month-to-month
6916,21,churn_risk,57.21,38.2,month-to-month
6917,6,standard,137.55,24.5,month-to-month
6918,12,standard,94.52,4.3,month-to-month
6919,1,standard,162.87,28.3,month-to-month
6920,14,standard,156.71,16.0,month-to-month
6921,17,churn_risk,42.69,8.2,month-to-month
6922,4,churn_risk,49.44,0.9,multi-year
6923,23,standard,127.99,15.9,month-to-month
6924,21,standard,115.42,18.5,month-to-month
6925,23,standard,205.51,16.6,month-to-month
6926,23,high_value,558.59,0.2,multi-year
6927,2,standard,158.94,5.7,month-to-month
6928,11,churn_risk,44.54,13.2,annual
6929,11,standard,158.25,2.0,month-to-month
6930,1,churn_risk,45.61,20.2,month-to-month
6931,23,standard,131.31,9.2,month-to-month
6932,1,churn_risk,34.62,23.4,annual
6933,17,standard,140.73,11.1,annual
6934,8,standard,184.76,7.1,month-to-month
6935,15,standard,150.95,1.0,multi-year
6936,12,churn_risk,35.52,14.1,month-to-month
6937,6,churn_risk,32.47,4.6,annual
6938,11,standard,185.99,24.4,multi-year
6939,17,high_value,423.91,50.1,month-to-month
6940,14,standard,159.05,22.2,annual
6941,6,churn_risk,38.65,5.2,annual
6942,7,standard,177.98,1.3,month-to-month
6943,17,standard,103.0,27.0,month-to-month
6944,6,standard,130.06,30.6,multi-year
6945,15,standard,150.46,6.5,multi-year
6946,24,churn_risk,54.95,1.8,multi-year
6947,14,churn_risk,64.39,2.9,annual
6948,7,churn_risk,54.93,17.1,annual
6949,17,churn_risk,48.82,15.0,month-to-month
6950,23,churn_risk,44.22,17.6,annual
6951,16,standard,142.78,4.2,month-to-month
6952,14,churn_risk,54.89,13.7,month-to-month
6953,15,high_value,360.53,26.7,annual
6954,2,standard,163.06,26.2,month-to-month
6955,1,churn_risk,89.6,5.1,annual
6956,15,standard,115.45,25.6,annual
6957,12,standard,115.85,4.2,annual
6958,24,standard,161.94,13.0,month-to-month
6959,12,standard,176.52,27.2,month-to-month
6960,21,churn_risk,46.73,1.5,annual
6961,16,standard,140.59,40.0,month-to-month
6962,8,high_value,569.51,38.8,month-to-month
6963,21,standard,189.66,12.1,annual
6964,3,standard,198.17,31.3,month-to-month
6965,17,high_value,441.35,8.1,month-to-month
6966,12,standard,147.74,56.5,month-to-month
6967,18,standard,139.72,9.6,multi-year
6968,3,high_value,732.51,5.3,annual
6969,5,standard,134.07,14.1,annual
6970,8,standard,129.89,16.9,annual
6971,14,churn_risk,50.48,2.4,month-to-month
6972,23,standard,167.61,34.1,month-to-month
6973,22,standard,127.08,4.6,month-to-month
6974,16,churn_risk,46.84,0.6,annual
6975,3,standard,123.17,24.3,month-to-month
6976,19,high_value,401.97,29.9,multi-year
6977,21,churn_risk,69.22,3.3,month-to-month
6978,13,high_value,555.13,27.8,month-to-month
6979,2,churn_risk,42.32,25.2,month-to-month
6980,5,churn_risk,35.43,8.1,month-to-month
6981,20,churn_risk,52.18,0.5,month-to-month
6982,4,churn_risk,35.46,1.9,multi-year
6983,9,standard,128.88,43.3,month-to-month
6984,19,churn_risk,47.59,2.1,annual
6985,4,standard,148.0,4.7,annual
6986,11,standard,149.85,15.0,month-to-month
6987,17,standard,165.92,12.1,month-to-month
6988,12,high_value,509.34,68.2,annual
6989,22,high_value,407.68,43.0,multi-year
6990,5,high_value,508.91,16.2,annual
6991,14,high_value,448.39,41.4,month-to-month
6992,9,standard,145.56,23.0,month-to-month
6993,14,churn_risk,44.3,9.7,annual
6994,4,standard,114.17,36.0,month-to-month
6995,17,churn_risk,49.19,10.5,month-to-month
6996,5,churn_risk,44.81,6.6,annual
6997,20,churn_risk,27.31,44.0,multi-year
6998,22,standard,138.62,4.7,multi-year
6999,9,churn_risk,50.94,4.6,annual
7000,18,churn_risk,48.0,15.3,multi-year
7001,14,churn_risk,58.4,6.7,month-to-month
7002,21,churn_risk,36.35,4.4,month-to-month
7003,23,standard,148.66,115.8,month-to-month
7004,21,standard,132.65,4.7,annual
7005,7,churn_risk,26.36,9.6,annual
7006,15,standard,156.61,30.2,multi-year
7007,3,churn_risk,52.05,2.0,annual
7008,8,high_value,490.37,3.3,month-to-month
7009,9,high_value,491.3,52.5,month-to-month
7010,12,standard,95.71,12.9,annual
7011,20,high_value,449.23,45.2,annual
7012,1,churn_risk,51.47,3.0,annual
7013,12,high_value,472.11,14.0,month-to-month
7014,20,churn_risk,50.64,17.9,month-to-month
7015,6,standard,145.33,10.9,month-to-month
7016,20,churn_risk,23.05,36.8,annual
7017,2,standard,183.02,2.1,month-to-month
7018,13,high_value,443.6,23.7,multi-year
7019,24,high_value,386.79,9.8,annual
7020,10,standard,175.56,53.9,annual
7021,16,churn_risk,72.5,16.4,month-to-month
7022,5,churn_risk,20.92,9.2,month-to-month
7023,11,standard,151.84,13.0,month-to-month
7024,2,standard,149.6,32.1,month-to-month
7025,3,high_value,503.04,89.3,month-to-month
7026,8,standard,160.55,10.2,month-to-month
7027,24,standard,123.41,2.5,multi-year
7028,23,standard,172.88,60.3,multi-year
7029,2,standard,188.55,10.5,multi-year
